81,17353,3212446562,1046189912,3193786208,1079436497
81,17367,1064705241,1049422664,3191561857,3191561857
81,17395,1064340165,1051670610,3199391118,3199391118
81,17423,1065215872,3187851820,1035394010,1035394010
81,17451,3205690583,1062313542,3212154948,1082342134
81,17465,0,0,1064572204,1074530960
81,17479,1065348703,3166567776,1019085245,1019085245
81,17493,3212400899,1046997999,3177119594,3177119594
81,17507,1064804882,3196179473,1048789749,1048789749
81,17535,0,0,3180078112,1078817020
81,17549,1065307342,3180812483,1033337885,1033337885
81,17563,1062765634,3205011143,1057639348,1057639348
81,17577,0,0,3192801856,1079374975
81,17591,1065322599,1031231493,3181168725,3181168725
81,17605,3212825856,1024744331,3172230144,1078681963
81,17619,0,0,3198117824,1079835859
81,17647,1064786260,3196320302,1048935419,1048935419
81,17675,1062221314,3205820815,1058819792,1058819792
81,17689,1062873958,1057353436,3205296736,3205296736
81,17717,0,0,3156787317,3156787317
81,17731,3211934656,3198526284,1051241504,1077148247
81,17745,1065255567,3185353712,1037192397,1037192397
81,17773,1064965236,1046147545,3193742833,3193742833
81,17787,1064943600,1046537387,3196927704,3196927704
81,17801,3211826898,1051653655,3199373080,1079992766
81,17815,1063775260,1054394076,3202138712,3202138712
81,17829,0,0,1044657256,1044657256
81,17843,3199596027,3211741601,1067093539,1073189267
81,19061,3212578163,3191022031,1043599104,1077792491
81,17871,1063210835,3204077940,1057669514,1057669514
81,17885,3211766550,1051980308,3199721320,1080036296
81,17899,0,0,1033829600,1078204404
81,17913,3212079368,1050156058,3197792504,1079795194
81,17941,3208594857,3207210590,1060773416,1075480657
81,17955,1062927313,3204749573,1057710594,1057710594
81,17969,3207345205,1060990152,3210761844,1082167996
81,17983,1064764490,3196481887,1049102768,1049102768
81,17997,1065157785,1042012026,3167717877,3167717877
81,18011,1063591723,1055154430,3203184927,3203184927
81,18025,1065332737,3175764411,1018850036,1018850036
81,18039,1065353201,3131916671,984433027,984433027
81,18053,0,0,1058641384,1076013665
81,18067,0,0,3211998724,3211998724
81,18081,3210019279,1057882110,3205924436,1080996208
81,18095,1064079707,3200494464,1053345462,1053345462
81,18109,1062762797,1057531991,3205927866,3205927866
81,18123,1064932121,1046739886,3194349806,3194349806
81,18137,1059564879,3208737168,1063794027,1063794027
81,18165,1065038988,3192209914,1044807584,1044807584
81,18179,3209200653,3206489844,1059831768,1075716069
81,18193,0,0,3187461728,1079047758
81,18207,1065172399,3189108523,1049095434,1049095434
81,18221,3212833397,3165030369,1017547520,1078444741
81,18235,1065130048,3190191867,1051395717,1051395717
81,18249,3211898718,3198734278,1051461568,1077120739
81,18277,0,0,1066038668,1066038668
81,18291,0,0,3212938494,1082452781
81,18305,1064306040,1051856292,3200451778,3200451778
81,18319,1064704445,3196911873,1049549212,1049549212
81,18333,1062805333,1057464254,3205638892,3205638892
81,18347,1062072801,1058541507,3206730129,3206730129
81,18361,0,0,1059181012,1075878758
81,18375,0,0,1066946469,1066946469
81,18389,0,0,3205633594,3205633594
81,18403,0,0,0,0
81,18417,1064242437,3199677327,1053379346,1053379346
81,18431,1065314697,1032499983,3179990594,3179990594
81,18445,3203903607,3210743002,1049297254,1049297254
81,18459,0,0,3205239980,1080825094
81,18473,3212835424,1012306576,1057042662,1057042662
81,18501,1059297762,1061480217,3210781856,3210781856
81,18515,1062344246,3205646638,1058289704,1058289704
81,18529,1065203951,1040730711,3188240943,3188240943
81,18543,3212165258,3197069829,1049713640,1077339230
81,18557,1065225457,3187426065,1039984510,1039984510
81,18571,0,0,1068614609,1071668197
81,18585,1062677262,1057666070,3205666107,3205666107
81,18599,0,0,1048735826,1077461457
81,18613,3211122970,1054961871,3202970120,1080442396
81,18627,1064535185,3198020804,1054477473,1054477473
81,18641,3212085584,3197599658,1050266920,1077270070
81,18655,0,0,1058446382,1058446382
81,18697,0,0,1045470576,1077675524
